word,count
notoriety,2
notre,3
notwithstanding,31
nouailles,1
nourish,1
nourishment,2
novel,4
novelty,1
november,1
novice,1
now,777
nowadays,4
nowhere,2
noyon,1
nubian,19
null,1
number,62
numbered,1
numberless,1
numeral,1
numerous,11
nun,1
nuove,1
nuptial,3
nurse,17
nut,5
nutrition,1
nymph,1
nymphs,1
o,170
oak,6
oaken,5
oar,9
oarsman,3
oasis,1
oath,28
obedience,17
obedient,3
obeisance,1
obelisk,2
obey,57
obeyed,2
object,67
objection,13
obligation,12
oblige,63
obliges,1
obliging,1
obliquely,1
oblivion,2
oblong,2
obnoxious,1
obscure,10
obscured,1
obscurely,1
obscurity,18
obsequious,1
obsequiousness,1
observable,2
observance,2
observation,18
observatory,1
observe,105
observed,6
observer,3
obstacle,16
obstinacy,1
obstinate,4
obstinately,4
obstruct,1
obtain,88
occasion,60
occasional,1
occasionally,15
occiput,1
occult,2
occupant,15
occupation,11
occupied,3
occupy,82
occur,58
occurrence,5
ocean,24
octagonal,1
october,6
odd,1
odious,5
odor,8
odoriferous,1
odry,1
of,12796
off,187
offence,9
offend,13
offended,4
offender,2
offensive,1
offer,156
offered,1
offering,6
office,45
officer,82
official,13
officially,2
officious,1
offspring,2
oft,1
often,72
oftener,1
oglio,1
ogre,5
ogreish,1
oh,585
ohio,1
oil,6
oiled,1
oise,1
old,447
olden,1
older,1
oliva,6
olive,6
olla,1
olympic,1
olympus,3
omen,3
ominous,3
omit,4
omnibus,2
omphale,1
on,2755
once,245
one,1527
onion,4
only,809
onset,1
onto,1
onward,3
onwards,5
ooze,1
opal,4
opaque,1
open,425
opened,1
opening,59
openly,5
opera,46
operation,12
ophir,1
opinion,74
opium,2
opponent,4
opportunity,49
oppose,24
opposite,66
opposition,15
oppress,4
oppressed,2
oppression,1
opulence,1
or,1326
oral,1
orally,1
oran,1
orange,10
orangeade,2
orator,4
oratorical,1
oratory,1
orchard,2
orchestra,12
ordain,4
ordained,1
order,332
ordered,1
ordinarily,7
ordinary,21
organ,8
organization,2
organize,4
oriental,14
orientalist,1
orifice,2
origin,9
original,14
originality,2
originally,5
originate,3
ormes,1
ornament,23
orphan,11
orthodox,1
orthography,2
orvieto,2
orvietto,1
oscillation,1
ostend,2
ostensible,1
ostentatious,1
ostia,3
othello,1
other,506
others,97
otherwise,23
otho,2
ottoman,1
ought,82
ounce,1
our,426
ours,14
ourselves,31
out,590
outburst,6
outcast,3
outcry,1
outdone,1
outer,12
outfit,1
outhaul,1
outlaw,1
outlay,3
outlet,4
outline,6
outlive,2
outrage,2
outset,1
outside,20
outspread,1
outstretched,7
outstrip,2
outvie,1
outward,9
outwardly,2
outweigh,1
oval,2
oven,2
over,417
overbalance,1
overboard,1
overcame,3
overcast,2
overcharge,1
overcome,30
overflow,4
overhang,4
overhead,3
overhear,7
overheard,6
overhung,1
overjoyed,1
overleap,1
overload,1
overlook,8
overpower,12
overrun,1
overseer,1
overshadow,3
overshoot,1
oversight,1
overspread,6
overtake,18
overthrow,2
overture,3
overturn,7
overweening,1
overwhelm,27
overwhelmed,8
overwhelming,3
owe,63
owl,1
own,356
owner,50
ox,9
oxen,1
oyster,4
p,4
pace,67
paced,1
pacified,1
pacify,2
pack,4
packet,20
pactolus,1
paddle,1
padlock,3
page,8
paid,1
pail,2
pailletin,1
pain,36
painful,37
painfully,4
painlessly,1
paint,11
painted,3
painter,3
painting,8
pair,32
pal,1
palace,44
palaces,1
palais,15
palatable,1
palate,2
palatine,1
palazzo,10
pale,196
paleness,10
paler,10
palermo,5
palestrina,9
palettes,1
palikares,8
palisade,1
palissy,1
pall,1
pallet,2
palli,1
pallid,4
pallor,22
palm,1
palma,3
palpable,2
palpitate,2
palpitation,1
paltry,4
pamphile,3
pamphlet,1
pampinara,4
pan,4
panacea,1
pandemonium,1
pane,6
panegyric,1
panel,8
pang,7
pangloss,1
pant,5
pantaloon,5
panther,1
panting,1
pantomime,1
pantomimist,1
pantry,1
paoli,1
paolo,3
papal,2
paper,194
papyrus,1
par,1
parable,1
parade,1
paradise,11
paradox,5
paragraph,11
parallel,3
paralysed,1
paralysis,3
paralytic,17
paralyze,5
paralyzed,8
paralyzes,1
parasitical,2
parasol,1
parcel,4
parch,1
parched,3
parchment,6
pardieu,1
pardon,92
pardonable,1
parent,18
parentage,1
parian,1
paris,260
parisian,46
parisians,2
parisina,1
park,3
parley,1
parliament,1
parliamentary,1
parlor,7
parma,2
parody,1
paroquet,1
paroxysm,12
parquet,1
parricide,2
parrot,1
parry,2
part,189
partake,6
parted,1
parterre,2
parti,2
partial,1
partially,5
participate,4
participation,4
particular,68
particularly,15
parting,2
partisan,6
partition,6
partly,15
partner,7
partnership,2
partook,3
partridge,4
party,41
parvenu,1
pas,24
pascal,3
pasha,31
pass,446
passable,1
passage,48
passageway,1
passenger,3
passer,2
passing,4
passion,27
passionate,1
passionately,3
passive,3
passively,2
passiveness,1
passport,18
password,1
passy,1
past,141
pasta,1
paste,3
pastille,2
pastime,1
pastoral,1
pastret,1
pastrini,66
pat,5
patch,3
patent,1
paternal,18
path,49
pathetic,2
pathway,2
patience,17
patient,16
patiently,13
patriarch,2
patrician,2
patrimony,5
patriotic,1
patrol,2
patron,31
patronage,2
patronize,3
pattern,3
paul,1
pause,34
paused,1
pausing,1
pave,7
paved,1
pavement,9
pavilion,9
paving,2
paw,3
pawn,1
pay,198
payable,11
payment,12
pea,7
peace,19
peaceably,3
peaceful,4
peacefully,4
peach,6
peacock,2
peak,3
peal,2
pearl,17
pearls,3
pearly,5
peasant,37
peasants,1
pebble,4
pecaud,1
peccato,1
peck,2
peculiar,43
peculiarity,7
peculiarly,2
pecuniary,3
pedestal,3
pedestrian,3
peel,2
peep,4
peer,23
peerage,1
peevish,1
peg,1
pelion,1
pellet,1
pen,48
penalty,5
pencil,7
pendant,1
penelon,31
penetrable,1
penetrate,35
penetrating,5
penetration,4
peninsula,2
penitent,5
penknife,3
penny,1
pension,5
pensive,6
pensively,1
people,113
peppino,96
per,28
perceive,110
perceptible,8
perceptibly,1
perception,5
perch,5
perchance,7
perdition,1
perdus,1
peremptory,1
perfect,61
perfected,1
perfection,7
perfectly,106
perfidious,1
perfidy,1
perforate,1
perforated,1
perforce,1
perform,29
performance,8
performer,1
perfume,19
perfumed,4
perhaps,225
peril,8
perilled,1
perilously,1
period,33
periodical,1
perish,20
perished,1
peristyle,1
perjurer,1
permanently,1
permeate,2
permissible,1
permission,28
permit,58
permitting,1
perpetrate,1
perpetration,1
perpetrator,1
perpetual,5
perpetually,5
perpignan,1
perplexed,1
perplexing,1
perrault,1
persecute,8
persecution,4
persecutor,3
perseus,1
perseverance,7
persevere,1
persia,2
persian,1
persist,13
persisted,1
person,312
personage,20
personal,26
personally,10
personification,2
personify,2
perspicacity,1
perspiration,36
persuade,22
persuaded,1
persuasion,2
persuasive,3
pertain,1
pertinacity,1
perturbed,1
peru,2
perugia,7
perugino,2
perusal,5
peruse,10
perusia,1
peruvian,1
pervade,8
pervasive,1
perverse,2
perversity,1
pet,1
peter,10
petersburg,4
petition,12
petrify,7
petronius,1
petty,5
phaeton,7
phantasm,1
phantom,15
pharaoh,1
pharo,2
pheasant,3
phenomenon,3
phial,16
philanthropic,4
philanthropist,3
philanthropy,2
philip,4
philippe,5
philippi,1
philological,1
philology,1
philosopher,13
philosophic,3
philosophical,5
philosophically,5
philosophize,1
philosophy,13
philtre,1
phlegm,1
phlegmatic,3
phlegmatically,1
phocee,1
phosphorescent,1
phosphoric,2
phrase,7
phraseology,2
phrenological,1
phryne,1
physic,1
physical,12
physically,1
physician,21
physicist,1
physiognomist,1
physiognomists,1
physiognomy,3
physiological,2
physiologist,1
piano,15
pianosa,6
piastre,28
piastres,1
piazza,26
pick,15
pickax,1
pickaxe,17
picklock,1
picnic,1
picpus,1
picture,34
picturesque,18
pie,1
piece,104
piecemeal,1
piedmont,5
pier,2
pierce,33
piercing,3
pierdarena,2
pierre,4
pietro,1
piety,5
pig,2
pignerol,1
pike,2
pilaster,1
pilate,1
pilau,1
pilchard,1
pile,12
pilgrim,1
pilgrimage,1
pill,6
pillar,3
pillon,3
pillow,6
pilon,1
pilot,13
pin,13
pincer,2
pincette,1
pincio,3
pindar,1
pindus,3
pine,8
pinelli,1
pink,6
pint,1
piombino,5
pioneer,2
pious,7
piously,1
pipe,9
piquant,1
pique,4
pirate,10
piron,1
pirouette,2
pisa,1
pisani,1
piscatory,1
pistol,69
pistols,2
pit,5
pitch,4
pitched,1
pitcher,1
piteous,1
piteously,2
pitiable,1
pitiful,2
pitiless,3
pitilessly,1
pittance,1
pitti,1
pity,88
pitying,1
pius,1
pla,1
place,531
placidity,1
plague,4
plain,24
plainly,14
plaint,2
plaintive,2
plan,78
planche,1
plane,4
planet,1
planier,2
plank,11
plant,25
plantain,1
plantation,2
plantes,1
plaster,5
plate,20
plato,2
platter,1
plaudit,1
plausible,1
play,76
playbill,1
player,3
playfully,1
playing,2
plea,2
plead,14
pleader,1
pleasant,10
pleasantry,2
please,138
pleased,13
pleases,1
pleasure,98
plebeian,4
pledge,14
plenitude,1
plentiful,1
plenty,6
pliant,2
plier,1
plight,1
pliny,2
plod,1
plot,15
plough,2
pluck,8
plumage,1
plume,4
plunder,10
plunderer,1
plunge,27
plutarch,3
pocket,116
pocketbook,4
podium,1
podrida,1
poem,3
poems,1
poesy,1
poet,7
poetic,4
poetical,5
poetically,1
poetry,5
point,174
pointed,2
pointedness,1
pointing,3
poison,80
poisoned,1
poisoner,13
poisoning,3
poisonous,1
pole,3
polecat,1
polenta,1
policar,2
police,74
policeman,2
policy,2
polish,4
polished,6
polisher,1
polite,10
politely,3
politeness,27
politic,1
political,24
politically,1
politician,1
politics,18
polo,1
polonius,1
polytechnic,2
pomegranate,1
pomp,3
pompadour,1
pompous,4
pond,4
ponder,8
ponderous,1
poniard,10
pont,17
pontefici,2
ponthieu,1
pontifical,2
pontine,1
pontoise,2
pooh,5
pool,1
poor,276
poorly,1
pope,20
poplar,3
popolo,24
poppies,1
populace,1
popular,9
popularity,1
population,3
porcelain,8
pore,2
porpora,1
port,26
porta,9
portal,1
portcullis,1
porte,6
porter,36
portfolio,10
portico,5
portion,29
portmanteau,13
porto,18
portrait,17
portsmouth,1
posada,1
pose,1
posing,1
position,65
positive,7
positively,17
poss,2
possess,118
possessed,1
possesses,3
possession,60
possessions,1
possessor,7
possibility,10
possible,120
possibly,44
post,62
postes,2
posthumous,1
postilion,15
posting,3
postman,1
postmark,1
postpone,5
postponement,1
postscript,12
posture,3
pot,5
potemkin,1
potent,1
potentiality,1
potion,1
potter,1
pottering,1
pouch,2
poulmann,1
poultry,1
pounce,2
pound,9
pour,44
poussin,1
poverty,17
powder,12
power,111
powerful,49
powerfully,2
powerless,8
practicable,3
practical,1
practically,1
practice,18
practiced,1
practised,1
practitioner,1
praise,19
praiseworthy,1
prance,2
prank,1
prawn,1
pray,113
prayed,1
prayer,37
praying,2
pre,3
preach,1
preacher,1
preamble,3
precarious,6
precaution,52
precede,36
preceptor,1
precious,18
precipice,1
precipitate,1
precipitation,3
precise,8
precisely,47
precision,7
preclude,2
precocious,1
precocity,1
precursor,1
predecessor,2
predestine,1
predicament,1
predict,6
prediction,2
predominance,1
predominant,1
predominate,1
predominating,1
preface,1
prefect,16
prefer,40
preferable,1
preference,5
preferment,1
prefers,2
pregnant,1
prejudice,13
preliminary,7
prelude,2
premature,1
prematurely,2
premeditate,2
premeditated,1
premeditation,2
premise,2
premonition,1
preoccupation,5
preoccupy,2
preparation,21
preparatory,2
prepare,88
prepared,17
preparing,1
prepossess,2
presage,1
prescribe,4
prescribed,3
prescription,5
prescriptive,1
presence,78
present,240
presentable,1
presentation,5
presenter,1
presentiment,3
presenting,1
presently,8
preservation,4
preserve,50
preserver,4
preside,3
president,89
press,93
pressed,2
pressing,1
pressure,9
presume,22
presumption,1
presumptive,1
pretence,5
pretend,23
pretended,4
pretense,1
pretension,3
pretext,12
pretty,29
prevail,18
prevailing,1
prevalent,4
prevent,78
prevention,1
prevents,2
previous,43
previously,19
prey,13
price,31
priceless,2
prick,8
prickly,1
pride,40
priest,64
prim,1
primate,1
prime,2
priming,1
primitive,1
prince,66
princely,7
princess,16
principal,20
principality,5
principle,20
principled,1
print,2
printed,2
printer,1
priori,4
priority,1
prismatic,1
prison,87
prisoner,141
prisoners,1
pristine,2
privacy,1
private,38
privately,1
privation,3
privilege,15
privileged,3
prize,13
probability,29
probable,19
probably,52
probe,1
probity,4
problem,6
problematical,1
procedure,1
proceed,75
proceeded,2
proceeding,7
proceeds,4
process,3
procession,8
proclaim,7
procure,44
procureur,96
prodigal,1
prodigality,1
prodigious,2
prodigy,2
produce,70
product,1
production,3
productive,2
profanation,2
profess,8
professed,1
professedly,1
profession,21
professional,1
proffer,1
proffered,1
profit,37
profitable,3
profitably,1
profound,41
profoundly,3
profundity,1
profusely,1
profusion,3
progeny,1
programme,2
progress,16
progressive,1
progressively,1
prohibit,2
project,54
projected,2
projecting,2
projection,2
prolong,7
prolongation,1
prolonged,2
promenade,1
prominent,1
promise,191
promised,2
promising,4
promontory,2
promote,7
promotion,4
prompt,8
promptitude,2
promptly,11
prone,1
pronounce,50
proof,71
proofs,3
prop,1
propensity,2
proper,8
properly,6
property,31
prophecy,1
prophesy,1
prophet,9
prophetess,1
propitiate,1
propitious,1
proportion,16
proportionate,1
proposal,8
propose,62
proposed,1
propositi,1
proposition,11
propositus,1
propound,1
proprietor,8
propriety,5
prosaic,2
proscribe,2
proscription,1
prose,1
prosecute,1
prosecution,4
prospect,19
prosper,2
prosperity,9
prosperous,4
prostitute,1
prostrate,6
prostration,3
protect,26
protection,12
protector,19
protest,6
protestation,4
protract,1
proud,37
proudly,9
prove,101
provence,7
proverb,10
proverbial,2
provide,32
providence,48
provident,3
province,8
provincial,2
proving,1
provision,8
provocation,2
provocative,1
provoke,6
provoking,1
prow,2
prowess,1
prowl,1
proximity,2
prudence,13
prudent,19
prudently,3
prune,1
pry,2
pshaw,2
psychological,1
psychology,1
public,32
publicly,5
publish,5
publisher,1
publishing,1
puff,1
puffed,1
puget,3
pugilist,1
pulchinellos,1
pulciano,1
pull,16
pulley,1
pulsation,5
pulse,9
pulverize,1
pump,4
punch,3
punctilious,1
punctual,6
punctuality,13
punctually,3
pungent,1
punish,28
punishment,37
pupil,4
purchase,58
purchaser,4
pure,28
purely,2
purer,1
purify,1
puritan,1
puritanical,1
purity,4
puros,1
purple,15
purpose,64
purposely,5
purse,38
pursue,46
pursued,4
pursuer,2
pursues,1
pursuing,1
pursuit,12
purveyor,2
push,26
put,200
puy,1
puzzle,8
puzzled,1
puzzoli,1
pygmy,1
pylorus,1
pyramid,3
pyramus,2
pythoness,1
quadrille,7
quadruple,1
quai,3
quail,1
quaker,3
qualification,1
quality,14
quantity,16
quarantine,2
quarelled,1
quarrel,15
quarry,3
quarter,64
quarterly,1
quartermaster,1
quarto,1
quattro,2
quay,11
queen,16
quell,2
quem,1
querulous,1
query,1
quesnel,18
quest,2
question,161
questioner,2
quick,32
quicken,1
quicker,2
quickly,55
quickness,5
quicksighted,1
quid,5
quiet,13
quietly,25
quietness,1
quietude,1
quill,1
quinze,1
quit,83
quite,223
quits,4
quiver,1
quotation,3
quote,4
quum,1
rabbit,12
rabble,1
race,29
racine,1
rack,2
radelle,2
radiant,7
radish,1
rag,4
rage,17
ragged,3
rail,5
railing,3
raillery,2
railroad,2
railway,11
rain,11
rainbow,1
rainwater,1
rainy,1
raise,201
raising,2
rake,2
rally,2
ramble,1
ramification,1
rampart,4
ran,7
ranelagh,1
rang,10
range,9
ranged,1
rank,38
ransack,1
ransom,18
raoul,3
rap,7
rapacity,1
raphael,2
rapid,33
rapidity,16
rapidly,56
rapping,2
rare,16
rarely,17
rarest,2
rascal,7
raschids,1
rash,4
rashly,1
rashness,1
rat,3
rate,29
rather,170
ration,1
rational,3
ratonneau,3
rattle,9
rattling,3
rattonneau,1
rave,5
ravelling,1
raven,4
ravenswood,1
ravisher,2
raw,1
ray,47
razor,2
re,36
reach,154
reached,1
reaching,1
reaction,2
read,191
reader,19
readily,17
readiness,12
reading,11
ready,105
real,52
reality,49
realization,2
realize,19
really,248
realm,2
reap,5
reaper,2
reappear,13
reappearance,2
rear,6
rearguard,1
reason,146
reasonable,11
reasonably,3
reasoner,1
reasoning,2
reassumed,1
reassurance,1
reassure,16
reawaken,1
rebel,1
rebellious,3
rebuff,1
rebuild,3
rebuke,1
recall,47
recalling,1
recapture,1
recede,2
receding,1
receipt,20
receipted,1
receivable,1
receive,212
received,1
receiver,5
receives,1
receiving,2
recent,10
recently,7
receptacle,1
reception,11
recess,11
recipe,4
recipient,1
reciprocally,1
reciprocity,1
recital,14
recitative,1
recite,4
reckless,1
reckon,23
reclaim,4
recline,4
reclining,2
reclose,1
reclosed,1
reclosing,1
recognition,4
recognize,124
recoil,6
recollect,76
recollection,44
recommence,3
recommend,25
recommendation,9
recompense,18
reconcile,6
reconciled,2
reconducted,1
reconsider,2
reconstruct,2
recopy,1
record,6
recording,1
recount,4
recourse,5
recover,43
recovery,2
recreation,5
recrimination,2
recruit,1
rectangle,2
rectify,2
recuperation,1
recur,6
recurrence,2
red,81
redden,5
reddish,4
redecorate,1
redeem,1
redeemer,1
redemption,1
redness,1
redouble,19
redoubt,1
redoubtable,1
redound,2
redress,1
reduce,9
reducible,1
reed,2
reef,3
reek,2
reel,2
refer,16
reference,5
referendary,1
refill,1
refine,1
refined,2
refinement,3
reflect,63
reflected,1
reflection,30
reflective,2
reform,3
reformation,1
refrain,11
refresh,9
refreshing,1
refreshment,9
refuge,12
refulgent,1
refusal,15
refuse,72
refutation,1
refute,1
regain,14
regale,3
regalias,1
regard,55
regarded,3
regency,1
regenerate,2
regeneration,1
reggio,2
regiment,8
region,4
register,25
registry,1
regnant,1
regret,50
regretted,1
regular,11
regularity,3
regularly,3
regulate,6
reichstadt,1
reign,15
rein,3
reinforce,1
reinstate,1
reiterate,2
reject,3
rejection,2
rejoice,12
rejoin,13
rejoined,1
rekindle,2
relapse,6
relate,77
related,1
relates,1
relating,1
relation,19
relationship,2
relative,18
relatively,3
relax,9
relaxation,2
relay,2
release,16
relentless,1
reliance,3
relic,5
relief,10
relies,1
relieve,9
relighting,1
religion,6
religious,14
relinquish,6
relish,4
reluctance,2
reluctantly,3
rely,37
remain,332
remainder,4
remaining,4
remains,7
remark,60
remarkable,17
remarkably,6
remarked,1
remedy,22
remember,128
remembers,2
remembrance,21
remind,36
reminiscence,5
reminiscences,1
remiss,1
remit,2
remnant,1
remodel,1
remonstrance,1
remonstrate,1
remorse,24
remorseful,3
remorseless,1
remorselessly,2
remote,5
remount,3
removal,2
remove,56
remus,1
renaud,142
rend,1
render,105
rendezvous,8
renegade,1
renew,29
renewal,1
renewed,1
renounce,8
renown,1
renowned,2
rent,8
rental,1
renter,1
reopen,6
repaid,1
repair,11
reparation,3
repass,3
repassed,2
repast,14
repay,12
repeat,145
repeated,5
repeatedly,2
repeater,1
repel,6
repent,15
repentance,4
repents,1
repetition,3
replace,28
replied,104
reply,709
replying,2
report,61
repose,23
reposeful,1
represent,17
representation,2
representative,6
repress,14
reprieve,3
reprimand,2
reprisal,1
reproach,34
reproachful,2
reproduce,1
reproof,1
republic,4
republican,1
repugnance,11
repugnant,3
repulse,1
reputation,23
repute,1
reputed,1
request,74
requiem,1
require,112
required,3
requirement,3
requisite,17
requite,1
rescue,13
research,8
reseat,2
resemblance,6
resemble,37
resembled,1
resembling,1
resentment,2
reservation,1
reserve,21
reset,1
reside,15
residence,14
residing,1
residuary,1
resign,18
resignation,13
resigned,2
resilition,1
resinous,1
resist,24
resistance,17
resisting,1
resolute,8
resolutely,1
resolution,42
resolve,42
resort,4
resound,9
resounding,1
resource,22
respect,87
respectable,3
respected,2
respectful,10
respectfully,15
respective,8
respiration,6
respite,7
resplendent,3
respond,23
responded,1
response,6
responsibility,7
responsible,10
rest,143
restaurant,1
resting,2
restitution,2
restless,7
restlessly,1
restlessness,1
restoration,11
restorative,2
restore,52
restores,1
restoring,1
restrain,36
restrained,1
restraint,6
restricted,1
result,40
resume,58
resumed,1
resuscitated,1
retail,1
retain,30
retake,1
retaliation,1
retard,5
retinue,1
retire,80
retired,12
retirement,2
retort,5
retrace,2
retract,9
retractation,4
retreat,33
retreating,1
retribution,1
return,619
returned,10
returning,1
reunite,2
reveal,45
revel,1
revelation,10
reveller,1
revelry,2
revenge,38
revengeful,1
revenue,5
reverence,2
reverend,27
reverential,1
reverently,1
reverie,14
revers,2
reverse,4
reversion,1
revert,9
revery,2
review,8
revise,2
revisit,6
revive,21
revivified,1
revocation,1
revoke,1
revolt,4
revoltingly,1
revolution,11
revolutionary,5
revolutionist,1
revolutionize,1
revolve,1
revulsion,1
reward,18
rex,1
rhine,1
rhododendron,2
rhyme,1
rib,1
ribbon,13
ribs,1
riccia,2
rich,158
richard,2
richelieu,5
richly,4
richness,2
rickety,1
rico,1
rid,25
riddle,2
ride,12
rider,8
ridge,1
ridicule,5
ridiculous,16
ried,2
rifle,3
rig,2
rigging,1
right,244
rightly,14
rigid,12
rigidity,2
rigidly,1
rigor,2
rigorous,2
rigorously,1
rim,1
rimini,1
ring,79
ringing,4
rinse,2
rion,2
rip,2
ripe,4
ripen,3
ripetta,3
rise,219
risen,1
riser,1
rising,4
risk,45
rita,17
rite,1
rival,17
rive,1
river,13
rivet,8
rivoli,1
ro,2
road,76
roadside,1
roan,2
roar,3
roast,7
roasted,2
rob,20
robber,9
robbery,5
robbia,1
robe,9
robert,9
robespierre,3
rocca,6
roch,1
rock,91
rockery,1
rockwork,1
rocky,4
rod,1
rode,2
roger,1
rogliano,7
rogue,4
roi,3
roll,54
roller,1
rolling,2
romagna,1
romaic,10
roman,51
romana,1
romance,5
romantic,2
rome,122
romulus,1
rondolo,3
roof,22
rook,1
room,475
root,14
rope,8
roquette,1
rosa,2
rosary,1
rose,7
rosette,3
rosewood,2
rospigliosi,8
rospoli,16
rossan,1
rosy,1
rota,1
rothschild,6
rouge,1
rough,9
roughly,1
roule,3
rouleau,2
roulette,1
round,113
rounded,1
rouse,10
roused,1
rousseau,1
rout,2
route,8
routine,1
row,10
rower,2
royal,15
royale,2
royalism,2
royalist,19
royally,1
royalty,1
rub,12
rubbing,1
rubbish,2
rubens,1
ruby,9
rudder,2
rude,9
rudely,1
rudeness,1
rue,105
ruffian,2
ruffle,1
rugged,1
ruggieris,1
ruin,69
ruined,4
ruining,1
rule,18
ruler,2
rum,9
rumbling,2
ruminate,1
rummage,1
rumor,10
run,124
runaway,1
rung,1
runner,1
running,1
rupture,4
rural,1
ruse,1
rush,74
rushing,3
rushlight,1
russia,1
russian,8
rust,2
rustic,2
rustle,2
rustling,3
rusty,1
ruthless,1
ruthlessly,1
ruthven,10
s,1750
sabah,1
sabine,4
sabre,7
sack,15
sackcloth,1
sacred,21
sacredness,1
sacrifice,37
sacrilege,2
sacrilegious,3
sacrum,1
sad,36
saddened,1
saddle,4
sadly,10
sadness,14
safe,31
safeguard,1
safely,15
safety,21
sagacious,2
sagacity,3
sage,3
sahara,1
sail,53
sailboat,1
sailing,2
sailor,136
sailors,1
saint,210
sainte,1
saith,1
sake,41
salad,1
salary,2
sale,8
salle,2
salmon,1
salon,45
salt,9
saltpetre,1
salutary,3
salutation,8
salute,27
salvation,4
salvator,1
salver,2
salvieux,10
same,456
sample,1
san,25
sanction,5
sanctity,1
sanctuary,1
sanctum,1
sand,9
sandal,1
sandy,1
sang,1
sanguinary,3
sanguine,2
sanity,2
sank,5
santa,2
sap,1
sapiently,1
sapphire,5
sappho,1
saravezza,2
sarcasm,4
sarcastic,1
sardinia,3
sardinian,3
sardonic,1
sash,3
sat,3
satan,5
satchel,1
satellite,1
satin,12
satire,1
satirical,1
satisfaction,23
satisfactory,6
satisfied,14
satisfy,40
satory,1
saturday,17
sauce,2
saucepan,9
sausage,1
sausages,1
savage,6
savant,1
savate,2
save,127
saviour,2
savory,1
saw,383
say,4242
saying,1
sbogar,1
scabbard,2
scaffold,27
scale,8
scamp,2
scan,1
scandal,6
scandalize,1
scandalous,2
scanty,3
scar,6
scarce,1
scarcely,132
scarcity,3
scared,1
scarf,8
scarlet,2
scatter,7
scattered,2
scene,87
scent,5
scented,1
scheme,13
schnetz,1
scholar,1
scholiast,1
school,10
schoolfellow,1
schoolgirl,1
schoolmaster,1
schooner,1
science,19
scimitar,2
scipio,1
scissors,1
scoffer,1
scold,3
scoop,1
scope,2
scorch,1
scorching,2
score,7
scott,1
scoundrel,5
scour,1
scourge,2
scowl,1
scrap,6
scrape,4
scratch,3
scratching,1
scrawl,1
scrawled,1
scream,13
screams,1
screen,6
screw,2
scrip,1
scrivener,1
scruple,14
scrupulous,5
scrupulously,3
scrutinize,17
scrutinizing,2
scrutinizingly,1
scrutiny,10
scud,2
sculptor,6
scum,1
scupper,1
scuttle,1
se,1
sea,106
seabird,1
seabrine,1
seal,21
sealed,1
seam,1
seaman,14
seaport,1
sear,1
search,62
searching,1
seashore,2
seaside,1
season,10
seat,154
seated,2
seaweed,2
sebastian,9
seclude,3
seclusion,1
second,188
secondary,3
secondly,2
secrecy,2
secret,126
secretaire,19
secretary,20
secrete,1
secretly,4
section,1
secure,27
securely,2
security,17
sedately,1
sedentary,1
sediment,2
seduce,3
sedulously,1
see,1150
seed,2
seeing,4
seek,137
seeker,2
seem,455
seemed,1
seest,1
sei,2
seine,4
seize,94
seized,1
seizes,1
seizing,1
seldom,15
select,20
selection,2
self,35
selfish,13
selfishness,8
selim,29
sell,64
seller,2
selling,1
semblance,3
senac,1
senator,6
send,193
sender,1
sending,2
sends,1
seneca,1
senior,1
senlis,1
sens,36
sensation,31
sense,22
senseless,6
sensibility,2
sensible,3
sensitive,1
sent,8
sentence,18
sententiously,1
sentiment,24
sentimentality,1
sentinel,34
sentry,12
separate,56
separately,2
separation,7
september,19
septimus,1
sepulchral,3
sepulchre,6
sequence,1
sequin,4
seraglio,1
seraphic,1
seraskier,2
serene,5
serenity,3
serf,3
sergeant,4
series,3
serious,53
seriously,12
serpent,13
serval,3
servant,191
serve,95
service,129
serviceable,2
servieux,2
servility,1
servitor,1
sesame,1
session,2
set,117
sette,2
setting,2
settle,35
settled,4
settlement,4
settling,1
seven,68
seventeen,12
seventeenth,1
seventh,1
seventy,3
sever,3
several,55
severe,25
severely,4
severity,6
severs,1
severus,1
sew,5
sewn,1
sex,6
shabby,2
shade,33
shadow,63
shady,1
shaggy,1
shagreen,5
shah,1
shake,75
shaken,2
shakespeare,4
shall,606
shallop,1
shallops,1
shalt,2
shame,28
shameful,2
shamefully,3
shape,18
shaped,3
share,56
sharer,2
sharp,28
sharpen,3
sharply,4
shatter,1
shattered,4
shatters,1
shave,3
shaven,1
shawl,2
shawls,1
she,1351
sheath,4
sheathe,2
shed,18
sheep,5
sheer,1
sheet,30
shelf,2
shell,3
shelter,9
shepherd,21
shepherdess,3
sherbet,1
sherry,8
shield,9
shift,1
shin,6
shine,11
shining,1
ship,45
shipbuilder,3
shipbuilding,1
shipowner,22
shipwreck,2
shipwrecked,3
shirt,14
shiver,6
shivering,2
shock,13
shocking,2
shod,1
shoe,12
shone,12
shook,4
shoot,21
shooting,1
shop,3
shore,42
short,79
shorten,2
shortly,5
shot,25
should,639
shoulder,88
shout,18
shove,1
show,148
shower,4
showing,1
showy,2
shrank,2
shred,1
shrewd,1
shrewdness,1
shriek,12
shrieked,1
shrill,4
shrine,1
shrink,9
shroud,6
shrub,9
shrubbery,2
shrug,26
shudder,84
shuddering,4
shuffle,1
shun,1
shut,46
shutter,6
shutting,2
siberia,1
sicilian,5
sicily,4
sick,9
sickening,1
sickly,6
sickness,4
side,158
siege,1
siesta,1
