JobID           JobName  Partition    Account  AllocCPUS      State ExitCode 
10329592           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329592.ba+      batch                ds2002          1  COMPLETED      0:0 
10329597           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329597.ba+      batch                ds2002          1  COMPLETED      0:0 
10329599           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329599.ba+      batch                ds2002          1  COMPLETED      0:0 
10329608           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329608.ba+      batch                ds2002          1  COMPLETED      0:0 
10329615           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329615.ba+      batch                ds2002          1  COMPLETED      0:0 
10329626           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329626.ba+      batch                ds2002          1  COMPLETED      0:0 
10329631           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329631.ba+      batch                ds2002          1  COMPLETED      0:0 
10329638           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329638.ba+      batch                ds2002          1  COMPLETED      0:0 
10329642           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329642.ba+      batch                ds2002          1  COMPLETED      0:0 
10329644           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329644.ba+      batch                ds2002          1  COMPLETED      0:0 
10329648           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329648.ba+      batch                ds2002          1  COMPLETED      0:0 
10329650           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329650.ba+      batch                ds2002          1  COMPLETED      0:0 
10329659           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329659.ba+      batch                ds2002          1  COMPLETED      0:0 
10329665           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329665.ba+      batch                ds2002          1  COMPLETED      0:0 
10329669           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329669.ba+      batch                ds2002          1  COMPLETED      0:0 
10329675           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329675.ba+      batch                ds2002          1  COMPLETED      0:0 
10329680           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329680.ba+      batch                ds2002          1  COMPLETED      0:0 
10329682           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329682.ba+      batch                ds2002          1  COMPLETED      0:0 
10329687           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329687.ba+      batch                ds2002          1  COMPLETED      0:0 
10329694           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329694.ba+      batch                ds2002          1  COMPLETED      0:0 
10329701           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329701.ba+      batch                ds2002          1  COMPLETED      0:0 
10329706           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329706.ba+      batch                ds2002          1  COMPLETED      0:0 
10329711           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329711.ba+      batch                ds2002          1  COMPLETED      0:0 
10329718           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329718.ba+      batch                ds2002          1  COMPLETED      0:0 
10329721           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329721.ba+      batch                ds2002          1  COMPLETED      0:0 
10329724           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329724.ba+      batch                ds2002          1  COMPLETED      0:0 
10329725           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329725.ba+      batch                ds2002          1  COMPLETED      0:0 
10329728           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329728.ba+      batch                ds2002          1  COMPLETED      0:0 
10329732           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329732.ba+      batch                ds2002          1  COMPLETED      0:0 
10329733           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329733.ba+      batch                ds2002          1  COMPLETED      0:0 
10329744           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329744.ba+      batch                ds2002          1  COMPLETED      0:0 
10329746           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329746.ba+      batch                ds2002          1  COMPLETED      0:0 
10329752           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329752.ba+      batch                ds2002          1  COMPLETED      0:0 
10329758           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329758.ba+      batch                ds2002          1  COMPLETED      0:0 
10329765           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329765.ba+      batch                ds2002          1  COMPLETED      0:0 
10329770           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329770.ba+      batch                ds2002          1  COMPLETED      0:0 
10329788           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329788.ba+      batch                ds2002          1  COMPLETED      0:0 
10329799           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329799.ba+      batch                ds2002          1  COMPLETED      0:0 
10329802           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329802.ba+      batch                ds2002          1  COMPLETED      0:0 
10329805           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329805.ba+      batch                ds2002          1  COMPLETED      0:0 
10329810           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329810.ba+      batch                ds2002          1  COMPLETED      0:0 
10329816           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329816.ba+      batch                ds2002          1  COMPLETED      0:0 
10329827           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329827.ba+      batch                ds2002          1  COMPLETED      0:0 
10329830           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329830.ba+      batch                ds2002          1  COMPLETED      0:0 
10329843           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329843.ba+      batch                ds2002          1  COMPLETED      0:0 
10329848           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329848.ba+      batch                ds2002          1  COMPLETED      0:0 
10329853           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329853.ba+      batch                ds2002          1  COMPLETED      0:0 
10329860           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329860.ba+      batch                ds2002          1  COMPLETED      0:0 
10329863           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329863.ba+      batch                ds2002          1  COMPLETED      0:0 
10329864           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329864.ba+      batch                ds2002          1  COMPLETED      0:0 
10329869           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329869.ba+      batch                ds2002          1  COMPLETED      0:0 
10329871           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329871.ba+      batch                ds2002          1  COMPLETED      0:0 
10329885           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329885.ba+      batch                ds2002          1  COMPLETED      0:0 
10329890           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329890.ba+      batch                ds2002          1  COMPLETED      0:0 
10329895           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329895.ba+      batch                ds2002          1  COMPLETED      0:0 
10329897           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329897.ba+      batch                ds2002          1  COMPLETED      0:0 
10329901           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329901.ba+      batch                ds2002          1  COMPLETED      0:0 
10329908           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329908.ba+      batch                ds2002          1  COMPLETED      0:0 
10329915           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329915.ba+      batch                ds2002          1  COMPLETED      0:0 
10329920           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329920.ba+      batch                ds2002          1  COMPLETED      0:0 
10329937           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329937.ba+      batch                ds2002          1  COMPLETED      0:0 
10329947           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329947.ba+      batch                ds2002          1  COMPLETED      0:0 
10329953           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329953.ba+      batch                ds2002          1  COMPLETED      0:0 
10329960           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329960.ba+      batch                ds2002          1  COMPLETED      0:0 
10329966           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329966.ba+      batch                ds2002          1  COMPLETED      0:0 
10329968           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329968.ba+      batch                ds2002          1  COMPLETED      0:0 
10329972           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329972.ba+      batch                ds2002          1  COMPLETED      0:0 
10329973           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329973.ba+      batch                ds2002          1  COMPLETED      0:0 
10329976           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329976.ba+      batch                ds2002          1  COMPLETED      0:0 
10329982           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329982.ba+      batch                ds2002          1  COMPLETED      0:0 
10329990           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329990.ba+      batch                ds2002          1  COMPLETED      0:0 
10329991           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329991.ba+      batch                ds2002          1  COMPLETED      0:0 
10329993           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329993.ba+      batch                ds2002          1  COMPLETED      0:0 
10329996           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329996.ba+      batch                ds2002          1  COMPLETED      0:0 
10330000           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330000.ba+      batch                ds2002          1  COMPLETED      0:0 
10330004           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330004.ba+      batch                ds2002          1  COMPLETED      0:0 
10330008           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330008.ba+      batch                ds2002          1  COMPLETED      0:0 
10330109           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330109.ba+      batch                ds2002          1  COMPLETED      0:0 
10330111           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330111.ba+      batch                ds2002          1  COMPLETED      0:0 
10330112           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330112.ba+      batch                ds2002          1  COMPLETED      0:0 
10330115           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330115.ba+      batch                ds2002          1  COMPLETED      0:0 
10330119           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330119.ba+      batch                ds2002          1  COMPLETED      0:0 
10330125           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330125.ba+      batch                ds2002          1  COMPLETED      0:0 
10330129           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330129.ba+      batch                ds2002          1  COMPLETED      0:0 
10330131           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330131.ba+      batch                ds2002          1  COMPLETED      0:0 
10330133           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330133.ba+      batch                ds2002          1  COMPLETED      0:0 
10330136           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330136.ba+      batch                ds2002          1  COMPLETED      0:0 
10330138           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330138.ba+      batch                ds2002          1  COMPLETED      0:0 
10330139           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330139.ba+      batch                ds2002          1  COMPLETED      0:0 
10330143           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330143.ba+      batch                ds2002          1  COMPLETED      0:0 
10330145           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330145.ba+      batch                ds2002          1  COMPLETED      0:0 
10330149           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330149.ba+      batch                ds2002          1  COMPLETED      0:0 
10330164           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330164.ba+      batch                ds2002          1  COMPLETED      0:0 
10330168           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330168.ba+      batch                ds2002          1  COMPLETED      0:0 
10330170           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330170.ba+      batch                ds2002          1  COMPLETED      0:0 
10330173           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330173.ba+      batch                ds2002          1  COMPLETED      0:0 
10330176           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330176.ba+      batch                ds2002          1  COMPLETED      0:0 
10330177           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330177.ba+      batch                ds2002          1  COMPLETED      0:0 
10330178           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330178.ba+      batch                ds2002          1  COMPLETED      0:0 
10330179           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330179.ba+      batch                ds2002          1  COMPLETED      0:0 
10330182           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330182.ba+      batch                ds2002          1  COMPLETED      0:0 
10330183           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330183.ba+      batch                ds2002          1  COMPLETED      0:0 
10330184           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330184.ba+      batch                ds2002          1  COMPLETED      0:0 
10330186           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330186.ba+      batch                ds2002          1  COMPLETED      0:0 
10330189           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330189.ba+      batch                ds2002          1  COMPLETED      0:0 
10330191           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330191.ba+      batch                ds2002          1  COMPLETED      0:0 
10330193           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330193.ba+      batch                ds2002          1  COMPLETED      0:0 
10330198           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330198.ba+      batch                ds2002          1  COMPLETED      0:0 
10330204           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330204.ba+      batch                ds2002          1  COMPLETED      0:0 
10330206           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330206.ba+      batch                ds2002          1  COMPLETED      0:0 
10330210           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330210.ba+      batch                ds2002          1  COMPLETED      0:0 
10330214           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330214.ba+      batch                ds2002          1  COMPLETED      0:0 
10330215           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330215.ba+      batch                ds2002          1  COMPLETED      0:0 
10330216           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330216.ba+      batch                ds2002          1  COMPLETED      0:0 
10330218           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330218.ba+      batch                ds2002          1  COMPLETED      0:0 
10330219           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330219.ba+      batch                ds2002          1  COMPLETED      0:0 
10330221           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330221.ba+      batch                ds2002          1  COMPLETED      0:0 
10330223           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330223.ba+      batch                ds2002          1  COMPLETED      0:0 
10330226           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330226.ba+      batch                ds2002          1  COMPLETED      0:0 
10330230           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330230.ba+      batch                ds2002          1  COMPLETED      0:0 
10330231           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330231.ba+      batch                ds2002          1  COMPLETED      0:0 
10330233           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330233.ba+      batch                ds2002          1  COMPLETED      0:0 
10330234           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330234.ba+      batch                ds2002          1  COMPLETED      0:0 
10330235           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330235.ba+      batch                ds2002          1  COMPLETED      0:0 
10330239           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330239.ba+      batch                ds2002          1  COMPLETED      0:0 
10330244           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330244.ba+      batch                ds2002          1  COMPLETED      0:0 
10330247           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330247.ba+      batch                ds2002          1  COMPLETED      0:0 
10330252           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330252.ba+      batch                ds2002          1  COMPLETED      0:0 
10330254           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330254.ba+      batch                ds2002          1  COMPLETED      0:0 
10330256           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330256.ba+      batch                ds2002          1  COMPLETED      0:0 
10330257           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330257.ba+      batch                ds2002          1  COMPLETED      0:0 
10330262           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330262.ba+      batch                ds2002          1  COMPLETED      0:0 
10330267           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330267.ba+      batch                ds2002          1  COMPLETED      0:0 
10330270           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330270.ba+      batch                ds2002          1  COMPLETED      0:0 
10330271           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330271.ba+      batch                ds2002          1  COMPLETED      0:0 
10330274           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330274.ba+      batch                ds2002          1  COMPLETED      0:0 
10330276           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330276.ba+      batch                ds2002          1  COMPLETED      0:0 
10330281           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330281.ba+      batch                ds2002          1  COMPLETED      0:0 
10330284           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330284.ba+      batch                ds2002          1  COMPLETED      0:0 
10330290           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330290.ba+      batch                ds2002          1  COMPLETED      0:0 
10330294           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330294.ba+      batch                ds2002          1  COMPLETED      0:0 
10330315           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330315.ba+      batch                ds2002          1  COMPLETED      0:0 
10330318           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330318.ba+      batch                ds2002          1  COMPLETED      0:0 
10330320           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330320.ba+      batch                ds2002          1  COMPLETED      0:0 
10330322           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330322.ba+      batch                ds2002          1  COMPLETED      0:0 
10330323           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330323.ba+      batch                ds2002          1  COMPLETED      0:0 
10330324           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330324.ba+      batch                ds2002          1  COMPLETED      0:0 
10330328           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330328.ba+      batch                ds2002          1  COMPLETED      0:0 
10330330           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330330.ba+      batch                ds2002          1  COMPLETED      0:0 
10330332           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330332.ba+      batch                ds2002          1  COMPLETED      0:0 
10330338           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330338.ba+      batch                ds2002          1  COMPLETED      0:0 
10330342           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330342.ba+      batch                ds2002          1  COMPLETED      0:0 
10330344           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330344.ba+      batch                ds2002          1  COMPLETED      0:0 
10330346           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330346.ba+      batch                ds2002          1  COMPLETED      0:0 
10330348           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330348.ba+      batch                ds2002          1  COMPLETED      0:0 
10330352           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330352.ba+      batch                ds2002          1  COMPLETED      0:0 
10330355           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330355.ba+      batch                ds2002          1  COMPLETED      0:0 
10330356           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330356.ba+      batch                ds2002          1  COMPLETED      0:0 
10330357           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330357.ba+      batch                ds2002          1  COMPLETED      0:0 
10330358           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330358.ba+      batch                ds2002          1  COMPLETED      0:0 
10330359           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330359.ba+      batch                ds2002          1  COMPLETED      0:0 
10330360           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330360.ba+      batch                ds2002          1  COMPLETED      0:0 
10330361           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330361.ba+      batch                ds2002          1  COMPLETED      0:0 
10330363           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330363.ba+      batch                ds2002          1  COMPLETED      0:0 
10330366           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330366.ba+      batch                ds2002          1  COMPLETED      0:0 
10330368           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330368.ba+      batch                ds2002          1  COMPLETED      0:0 
10330370           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330370.ba+      batch                ds2002          1  COMPLETED      0:0 
10330371           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330371.ba+      batch                ds2002          1  COMPLETED      0:0 
10330372           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330372.ba+      batch                ds2002          1  COMPLETED      0:0 
10330378           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330378.ba+      batch                ds2002          1  COMPLETED      0:0 
10330379           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330379.ba+      batch                ds2002          1  COMPLETED      0:0 
10330382           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330382.ba+      batch                ds2002          1  COMPLETED      0:0 
10330386           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330386.ba+      batch                ds2002          1  COMPLETED      0:0 
10330389           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330389.ba+      batch                ds2002          1  COMPLETED      0:0 
10330392           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330392.ba+      batch                ds2002          1  COMPLETED      0:0 
10330393           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330393.ba+      batch                ds2002          1  COMPLETED      0:0 
10330394           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330394.ba+      batch                ds2002          1  COMPLETED      0:0 
10330395           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330395.ba+      batch                ds2002          1  COMPLETED      0:0 
10330396           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330396.ba+      batch                ds2002          1  COMPLETED      0:0 
10330398           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330398.ba+      batch                ds2002          1  COMPLETED      0:0 
10330403     ood_vscode interacti+     ds2002          2    RUNNING      0:0 
10330403.ba+      batch                ds2002          2    RUNNING      0:0 
10330404           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330404.ba+      batch                ds2002          1  COMPLETED      0:0 
10330405           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330405.ba+      batch                ds2002          1  COMPLETED      0:0 
10330411           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330411.ba+      batch                ds2002          1  COMPLETED      0:0 
10330414           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330414.ba+      batch                ds2002          1  COMPLETED      0:0 
10330415           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330415.ba+      batch                ds2002          1  COMPLETED      0:0 
10330416           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330416.ba+      batch                ds2002          1  COMPLETED      0:0 
10330417           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330417.ba+      batch                ds2002          1  COMPLETED      0:0 
10330419           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330419.ba+      batch                ds2002          1  COMPLETED      0:0 
10330420           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330420.ba+      batch                ds2002          1  COMPLETED      0:0 
10330424           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330424.ba+      batch                ds2002          1  COMPLETED      0:0 
10330425           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330425.ba+      batch                ds2002          1  COMPLETED      0:0 
10330429           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330429.ba+      batch                ds2002          1  COMPLETED      0:0 
10330430           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330430.ba+      batch                ds2002          1  COMPLETED      0:0 
10330431           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330431.ba+      batch                ds2002          1  COMPLETED      0:0 
10330434           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330434.ba+      batch                ds2002          1  COMPLETED      0:0 
10330435           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330435.ba+      batch                ds2002          1  COMPLETED      0:0 
10330436           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330436.ba+      batch                ds2002          1  COMPLETED      0:0 
10330439           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330439.ba+      batch                ds2002          1  COMPLETED      0:0 
10330440           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330440.ba+      batch                ds2002          1  COMPLETED      0:0 
10330441           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330441.ba+      batch                ds2002          1  COMPLETED      0:0 
10330446           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330446.ba+      batch                ds2002          1  COMPLETED      0:0 
10330448           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330448.ba+      batch                ds2002          1  COMPLETED      0:0 
10330449           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330449.ba+      batch                ds2002          1  COMPLETED      0:0 
10330452           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330452.ba+      batch                ds2002          1  COMPLETED      0:0 
10330453           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330453.ba+      batch                ds2002          1  COMPLETED      0:0 
10330454           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330454.ba+      batch                ds2002          1  COMPLETED      0:0 
10330456           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330456.ba+      batch                ds2002          1  COMPLETED      0:0 
10330458           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330458.ba+      batch                ds2002          1  COMPLETED      0:0 
10330459           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330459.ba+      batch                ds2002          1  COMPLETED      0:0 
10330461           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330461.ba+      batch                ds2002          1  COMPLETED      0:0 
10330462           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330462.ba+      batch                ds2002          1  COMPLETED      0:0 
10330463           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330463.ba+      batch                ds2002          1  COMPLETED      0:0 
10330465           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330465.ba+      batch                ds2002          1  COMPLETED      0:0 
10330466           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330466.ba+      batch                ds2002          1  COMPLETED      0:0 
10330467           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330467.ba+      batch                ds2002          1  COMPLETED      0:0 
10330469           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330469.ba+      batch                ds2002          1  COMPLETED      0:0 
10330470           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330470.ba+      batch                ds2002          1  COMPLETED      0:0 
10330471           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330471.ba+      batch                ds2002          1  COMPLETED      0:0 
10330478           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330478.ba+      batch                ds2002          1  COMPLETED      0:0 
10330479           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330479.ba+      batch                ds2002          1  COMPLETED      0:0 
10330480           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330480.ba+      batch                ds2002          1  COMPLETED      0:0 
10330482           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330482.ba+      batch                ds2002          1  COMPLETED      0:0 
10330483           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330483.ba+      batch                ds2002          1  COMPLETED      0:0 
10330484           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10330484.ba+      batch                ds2002          1  COMPLETED      0:0 
